boot,ts,seconds,voltage,lux,kelvin,temp,humidity
521,1621031219,2753,890,0.00,0,0.00,0.00
522,1621031219,2793,890,0.00,0,0.00,0.00
523,1621031219,2834,890,0.00,0,0.00,0.00
524,1621031219,2874,890,0.00,0,0.00,0.00
525,1621031219,2914,890,0.00,0,0.00,0.00
526,1621031219,2954,890,0.00,0,0.00,0.00
527,1621031219,2995,891,0.00,0,0.00,0.00
528,1621031219,3037,890,0.00,0,28.40,51.00
529,1621031219,3077,892,0.00,0,0.00,0.00
530,1621031219,3117,893,0.00,0,0.00,0.00
531,1621031219,3158,893,0.00,0,0.00,0.00
532,1621031219,3198,893,0.00,0,0.00,0.00
533,1621031219,3238,893,0.00,0,0.00,0.00
534,1621031219,3278,894,0.00,0,0.00,0.00
535,1621031219,3318,893,0.00,0,0.00,0.00
536,1621031219,3361,893,0.00,0,30.90,44.70
537,1621031219,3401,893,18656.06,4222,0.00,0.00
538,1621031219,3441,894,0.00,0,0.00,0.00
539,1621031219,3481,894,0.00,0,0.00,0.00
540,1621031219,3522,894,0.00,0,0.00,0.00
541,1621031219,3562,894,0.00,0,0.00,0.00
542,1621031219,3602,894,0.00,0,0.00,0.00
543,1621031219,3642,894,0.00,0,0.00,0.00
544,1621031219,3685,894,0.00,0,32.30,41.80
545,1621031219,3725,895,0.00,0,0.00,0.00
546,1621031219,3765,895,0.00,0,0.00,0.00
547,1621031219,3805,895,0.00,0,0.00,0.00
548,1621031219,3846,895,0.00,0,0.00,0.00
549,1621031219,3886,895,0.00,0,0.00,0.00
550,1621031219,3926,896,0.00,0,0.00,0.00
551,1621031219,3966,896,0.00,0,0.00,0.00
552,1621031219,4008,896,0.00,0,34.80,38.80
553,1621031219,4049,896,0.00,0,0.00,0.00
554,1621031219,4089,897,0.00,0,0.00,0.00
555,1621031219,4129,897,0.00,0,0.00,0.00
556,1621031219,4169,897,0.00,0,0.00,0.00
557,1621031219,4210,897,0.00,0,0.00,0.00
558,1621031219,4250,898,0.00,0,0.00,0.00
559,1621031219,4290,898,0.00,0,0.00,0.00
560,1621031219,4332,898,0.00,0,37.30,36.60
561,1621031219,4373,898,0.00,0,0.00,0.00
562,1621031219,4413,898,0.00,0,0.00,0.00
563,1621031219,4453,900,0.00,0,0.00,0.00
564,1621031219,4493,900,0.00,0,0.00,0.00
565,1621031219,4534,900,0.00,0,0.00,0.00
566,1621031219,4574,900,0.00,0,0.00,0.00
567,1621031219,4614,820,0.00,0,0.00,0.00
568,1621035850,42,898,18139.65,4571,38.60,31.10
569,1621035850,82,898,0.00,0,0.00,0.00
570,1621035850,122,898,11182.73,4839,0.00,0.00
571,1621035850,162,898,18724.00,4522,0.00,0.00
572,1621035850,203,898,14092.34,4679,0.00,0.00
573,1621035850,243,898,17078.67,4599,0.00,0.00
574,1621035850,283,898,0.00,0,0.00,0.00
575,1621035850,323,898,0.00,0,0.00,0.00
576,1621035850,366,898,0.00,0,34.90,33.10
577,1621035850,406,898,12196.43,4777,0.00,0.00
578,1621035850,446,897,13468.47,4727,0.00,0.00
579,1621035850,486,898,0.00,0,0.00,0.00
580,1621035850,527,898,0.00,0,0.00,0.00
581,1621035850,567,898,0.00,0,0.00,0.00
582,1621035850,607,898,0.00,0,0.00,0.00
583,1621035850,647,898,0.00,0,0.00,0.00
584,1621035850,690,898,0.00,0,33.40,34.70
585,1621035850,730,900,0.00,0,0.00,0.00
586,1621035850,770,900,0.00,0,0.00,0.00
587,1621035850,810,900,0.00,0,0.00,0.00
588,1621035850,851,900,0.00,0,0.00,0.00
589,1621035850,891,900,0.00,0,0.00,0.00
590,1621035850,931,902,0.00,0,0.00,0.00
591,1621035850,971,902,0.00,0,0.00,0.00
592,1621035850,1013,902,0.00,0,36.10,33.50
593,1621035850,1054,902,0.00,0,0.00,0.00
594,1621035850,1094,903,0.00,0,0.00,0.00
595,1621035850,1134,903,0.00,0,0.00,0.00
596,1621035850,1174,903,0.00,0,0.00,0.00
597,1621035850,1215,903,0.00,0,0.00,0.00
598,1621035850,1255,904,0.00,0,0.00,0.00
599,1621035850,1295,905,0.00,0,0.00,0.00
600,1621035850,1337,905,0.00,0,38.70,30.30
601,1621035850,1378,905,0.00,0,0.00,0.00
602,1621035850,1418,905,0.00,0,0.00,0.00
603,1621035850,1458,906,0.00,0,0.00,0.00
604,1621035850,1498,906,0.00,0,0.00,0.00
605,1621035850,1539,906,0.00,0,0.00,0.00
606,1621035850,1579,906,0.00,0,0.00,0.00
607,1621035850,1619,907,0.00,0,0.00,0.00
608,1621035850,1661,907,0.00,0,40.20,29.20
609,1621035850,1701,907,0.00,0,0.00,0.00
610,1621035850,1742,907,0.00,0,0.00,0.00
611,1621035850,1782,908,0.00,0,0.00,0.00
612,1621035850,1822,908,0.00,0,0.00,0.00
613,1621035850,1862,908,0.00,0,0.00,0.00
614,1621035850,1903,909,0.00,0,0.00,0.00
615,1621035850,1943,909,0.00,0,0.00,0.00
616,1621035850,1985,909,0.00,0,40.80,28.30
617,1621035850,2025,912,0.00,0,0.00,0.00
618,1621035850,2066,912,0.00,0,0.00,0.00
619,1621035850,2106,913,0.00,0,0.00,0.00
620,1621035850,2146,913,0.00,0,0.00,0.00
621,1621035850,2186,913,0.00,0,0.00,0.00
622,1621035850,2227,914,0.00,0,0.00,0.00
623,1621035850,2267,915,0.00,0,0.00,0.00
624,1621035850,2309,915,0.00,0,41.60,27.30
625,1621035850,2349,915,0.00,0,0.00,0.00
626,1621035850,2390,916,0.00,0,0.00,0.00
627,1621035850,2430,917,0.00,0,0.00,0.00
628,1621035850,2470,918,0.00,0,0.00,0.00
629,1621035850,2510,918,0.00,0,0.00,0.00
630,1621035850,2550,919,0.00,0,0.00,0.00
631,1621035850,2591,920,0.00,0,0.00,0.00
632,1621035850,2633,921,0.00,0,42.00,27.10
633,1621035850,2673,922,0.00,0,0.00,0.00
634,1621035850,2713,924,0.00,0,0.00,0.00
635,1621035850,2754,925,0.00,0,0.00,0.00
636,1621035850,2794,926,0.00,0,0.00,0.00
637,1621035850,2834,926,0.00,0,0.00,0.00
638,1621035850,2874,927,0.00,0,0.00,0.00
639,1621035850,2915,927,0.00,0,0.00,0.00
640,1621035850,2957,925,0.00,0,42.90,26.70
641,1621035850,2997,925,0.00,0,0.00,0.00
642,1621035850,3037,925,0.00,0,0.00,0.00
643,1621035850,3078,925,0.00,0,0.00,0.00
644,1621035850,3118,924,0.00,0,0.00,0.00
645,1621035850,3158,924,0.00,0,0.00,0.00
646,1621035850,3198,924,0.00,0,0.00,0.00
647,1621035850,3238,924,0.00,0,0.00,0.00
648,1621035850,3281,924,0.00,0,44.00,26.10
649,1621035850,3321,924,0.00,0,0.00,0.00
650,1621035850,3361,924,0.00,0,0.00,0.00
651,1621035850,3401,924,0.00,0,0.00,0.00
652,1621035850,3442,924,0.00,0,0.00,0.00
653,1621035850,3482,924,0.00,0,0.00,0.00
654,1621035850,3522,924,0.00,0,0.00,0.00
655,1621035850,3562,924,0.00,0,0.00,0.00
656,1621035850,3605,922,0.00,0,43.80,25.60
657,1621035850,3645,922,0.00,0,0.00,0.00
658,1621035850,3685,922,0.00,0,0.00,0.00
659,1621035850,3725,922,0.00,0,0.00,0.00
660,1621035850,3766,922,0.00,0,0.00,0.00
661,1621035850,3806,922,0.00,0,0.00,0.00
662,1621035850,3846,922,0.00,0,0.00,0.00
663,1621035850,3886,922,0.00,0,0.00,0.00
664,1621035850,3929,922,0.00,0,44.20,25.80
665,1621035850,3969,922,0.00,0,0.00,0.00
666,1621035850,4009,922,0.00,0,0.00,0.00
667,1621035850,4049,922,0.00,0,0.00,0.00
668,1621035850,4089,922,0.00,0,0.00,0.00
669,1621035850,4130,922,0.00,0,0.00,0.00
670,1621035850,4170,922,0.00,0,0.00,0.00
671,1621035850,4210,922,0.00,0,0.00,0.00
672,1621035850,4252,922,0.00,0,45.00,25.30
673,1621035850,4293,922,0.00,0,0.00,0.00
674,1621035850,4333,922,0.00,0,0.00,0.00
675,1621035850,4373,922,0.00,0,0.00,0.00
676,1621035850,4413,921,0.00,0,0.00,0.00
677,1621035850,4454,921,0.00,0,0.00,0.00
678,1621035850,4494,921,0.00,0,0.00,0.00
679,1621035850,4534,921,0.00,0,0.00,0.00
680,1621035850,4576,921,0.00,0,44.70,25.00
681,1621035850,4617,921,0.00,0,0.00,0.00
682,1621035850,4657,921,0.00,0,0.00,0.00
683,1621035850,4697,921,0.00,0,0.00,0.00
684,1621035850,4737,921,0.00,0,0.00,0.00
685,1621035850,4778,921,0.00,0,0.00,0.00
686,1621035850,4818,840,0.00,0,0.00,0.00
687,1621035850,4878,844,0.00,0,0.00,0.00
688,1621035850,4940,845,0.00,0,45.70,25.00
689,1621035850,4993,846,0.00,0,0.00,0.00
690,1621035850,5048,847,0.00,0,0.00,0.00
691,1621040910,40,928,0.00,0,0.00,0.00
692,1621040910,80,928,0.00,0,0.00,0.00
693,1621040910,120,926,0.00,0,0.00,0.00
694,1621040910,160,926,0.00,0,0.00,0.00
695,1621040910,201,926,0.00,0,0.00,0.00
696,1621040910,243,926,0.00,0,46.00,24.10
697,1621040910,283,926,0.00,0,0.00,0.00
698,1621040910,323,926,0.00,0,0.00,0.00
699,1621040910,364,926,0.00,0,0.00,0.00
700,1621040910,404,926,0.00,0,0.00,0.00
701,1621040910,444,925,0.00,0,0.00,0.00
702,1621040910,484,925,0.00,0,0.00,0.00
703,1621040910,525,926,0.00,0,0.00,0.00
704,1621040910,567,925,0.00,0,46.40,23.90
705,1621040910,607,925,0.00,0,0.00,0.00
706,1621040910,647,925,0.00,0,0.00,0.00
707,1621040910,688,925,0.00,0,0.00,0.00
708,1621040910,728,925,0.00,0,0.00,0.00
709,1621040910,768,925,0.00,0,0.00,0.00
710,1621040910,808,925,0.00,0,0.00,0.00
711,1621040910,849,925,0.00,0,0.00,0.00
712,1621040910,891,925,0.00,0,46.40,23.60
713,1621040910,931,925,0.00,0,0.00,0.00
714,1621040910,971,925,0.00,0,0.00,0.00
715,1621040910,1011,925,0.00,0,0.00,0.00
716,1621040910,1052,924,0.00,0,0.00,0.00
717,1621040910,1092,924,0.00,0,0.00,0.00
718,1621040910,1132,924,0.00,0,0.00,0.00
719,1621040910,1172,924,0.00,0,0.00,0.00
720,1621040910,1215,924,0.00,0,45.40,23.10
721,1621040910,1255,924,0.00,0,0.00,0.00
722,1621040910,1295,924,0.00,0,0.00,0.00
723,1621040910,1335,922,0.00,0,0.00,0.00
724,1621040910,1376,922,0.00,0,0.00,0.00
725,1621040910,1416,922,0.00,0,0.00,0.00
726,1621040910,1456,922,0.00,0,0.00,0.00
727,1621040910,1496,922,0.00,0,0.00,0.00
728,1621040910,1539,921,0.00,0,42.90,24.10
729,1621040910,1579,921,0.00,0,0.00,0.00
730,1621040910,1619,921,0.00,0,0.00,0.00
731,1621040910,1659,922,0.00,0,0.00,0.00
732,1621040910,1700,922,0.00,0,0.00,0.00
733,1621040910,1740,921,0.00,0,0.00,0.00
734,1621040910,1780,921,0.00,0,0.00,0.00
735,1621040910,1820,921,0.00,0,0.00,0.00
736,1621040910,1863,921,0.00,0,42.50,24.40
737,1621040910,1903,921,0.00,0,0.00,0.00
738,1621040910,1943,921,0.00,0,0.00,0.00
739,1621040910,1983,921,0.00,0,0.00,0.00
740,1621040910,2023,921,0.00,0,0.00,0.00
741,1621040910,2064,921,18353.29,5401,0.00,0.00
742,1621040910,2104,921,0.00,0,0.00,0.00
743,1621040910,2144,921,0.00,0,0.00,0.00
744,1621040910,2186,921,18370.86,5381,41.70,24.60
745,1621040910,2227,920,17449.90,5371,0.00,0.00
746,1621040910,2267,919,16752.40,5358,0.00,0.00
747,1621040910,2307,919,16841.78,5357,0.00,0.00
748,1621040910,2347,919,16904.04,5336,0.00,0.00
749,1621040910,2388,919,17082.81,5335,0.00,0.00
750,1621040910,2428,919,17408.31,5314,0.00,0.00
751,1621040910,2468,918,17386.09,5294,0.00,0.00
752,1621040910,2510,918,17877.70,5292,37.50,26.10
753,1621040910,2551,918,18808.21,5341,0.00,0.00
754,1621040910,2591,918,17318.92,5315,0.00,0.00
755,1621040910,2631,918,16179.42,5301,0.00,0.00
756,1621040910,2671,918,15226.42,5264,0.00,0.00
757,1621040910,2712,918,14153.82,5269,0.00,0.00
758,1621040910,2752,917,13081.22,5274,0.00,0.00
759,1621040910,2792,917,12348.59,5305,0.00,0.00
760,1621040910,2834,916,12504.88,5331,34.30,28.30
761,1621040910,2874,916,14115.33,5439,0.00,0.00
762,1621040910,2915,916,14651.63,5430,0.00,0.00
763,1621040910,2955,916,0.00,0,0.00,0.00
764,1621040910,2995,916,0.00,0,0.00,0.00
765,1621040910,3035,916,0.00,0,0.00,0.00
766,1621040910,3076,916,0.00,0,0.00,0.00
767,1621040910,3116,916,0.00,0,0.00,0.00
768,1621040910,3158,916,0.00,0,33.80,29.40
769,1621040910,3198,916,0.00,0,0.00,0.00
770,1621040910,3239,916,0.00,0,0.00,0.00
771,1621040910,3279,917,0.00,0,0.00,0.00
772,1621040910,3319,916,0.00,0,0.00,0.00
773,1621040910,3359,917,0.00,0,0.00,0.00
774,1621040910,3400,917,0.00,0,0.00,0.00
775,1621040910,3440,917,0.00,0,0.00,0.00
776,1621040910,3482,917,0.00,0,37.80,27.00
777,1621040910,3522,916,0.00,0,0.00,0.00
778,1621040910,3563,916,0.00,0,0.00,0.00
779,1621040910,3603,916,0.00,0,0.00,0.00
780,1621040910,3643,916,0.00,0,0.00,0.00
781,1621040910,3683,916,0.00,0,0.00,0.00
782,1621040910,3724,916,17322.28,5471,0.00,0.00
783,1621040910,3764,916,0.00,0,0.00,0.00
784,1621040910,3806,916,0.00,0,36.70,26.90
785,1621040910,3846,916,0.00,0,0.00,0.00
786,1621040910,3886,916,0.00,0,0.00,0.00
787,1621040910,3927,916,0.00,0,0.00,0.00
788,1621040910,3967,916,0.00,0,0.00,0.00
789,1621040910,4007,915,0.00,0,0.00,0.00
790,1621040910,4047,916,11050.21,4969,0.00,0.00
791,1621040910,4088,916,11703.02,5007,0.00,0.00
792,1621040910,4130,916,12569.72,4995,36.10,28.10
793,1621040910,4170,916,13806.63,4966,0.00,0.00
794,1621040910,4210,916,12132.37,5040,0.00,0.00
795,1621040910,4251,916,15658.10,4817,0.00,0.00
796,1621040910,4291,916,11404.64,5059,0.00,0.00
797,1621040910,4331,916,14363.85,4852,0.00,0.00
798,1621040910,4371,916,11382.42,5033,0.00,0.00
799,1621040910,4412,916,10438.99,5017,0.00,0.00
800,1621040910,4454,915,10948.17,4997,34.70,27.60
801,1621040910,4494,916,10131.06,5014,0.00,0.00
802,1621040910,4534,916,11511.59,5033,0.00,0.00
803,1621040910,4575,916,12798.09,5001,0.00,0.00
804,1621040910,4615,916,13878.70,4950,0.00,0.00
805,1621040910,4655,834,15098.03,4947,0.00,0.00
806,1621040910,4711,833,11752.62,5010,0.00,0.00
807,1621045645,40,915,13468.47,5010,0.00,0.00
808,1621045645,82,914,12169.31,5069,32.50,29.50
809,1621045645,122,915,12164.40,5067,0.00,0.00
810,1621045645,162,915,11096.71,5057,0.00,0.00
811,1621045645,203,915,11494.03,5060,0.00,0.00
812,1621045645,243,915,11320.17,5059,0.00,0.00
813,1621045645,283,915,11275.47,5059,0.00,0.00
814,1621045645,323,915,11061.57,5113,0.00,0.00
815,1621045645,364,915,10552.40,5139,0.00,0.00
816,1621045645,406,915,9407.98,5098,30.90,30.70
817,1621045645,446,915,8764.73,5127,0.00,0.00
818,1621045645,486,915,8300.25,5162,0.00,0.00
819,1621045645,527,915,7898.02,5160,0.00,0.00
820,1621045645,567,915,8027.19,5160,0.00,0.00
821,1621045645,607,915,8004.97,5121,0.00,0.00
822,1621045645,647,915,8764.73,5127,0.00,0.00
823,1621045645,688,915,9479.80,5132,0.00,0.00
824,1621045645,730,915,8737.61,5091,29.20,32.40
825,1621045645,770,915,9166.96,5130,0.00,0.00
826,1621045645,810,915,10743.82,5109,0.00,0.00
827,1621045645,851,916,11647.22,5172,0.00,0.00
828,1621045645,891,916,13134.70,5150,0.00,0.00
829,1621045645,931,918,9730.38,5167,0.00,0.00
830,1621045645,971,919,9042.44,5201,0.00,0.00
831,1621045645,1012,919,8041.66,5241,0.00,0.00
832,1621045645,1054,919,7090.47,5292,28.30,34.00
833,1621045645,1094,921,7862.89,5242,0.00,0.00
834,1621045645,1134,920,9052.00,5274,0.00,0.00
835,1621045645,1175,919,15336.47,5180,0.00,0.00
836,1621045645,1215,918,0.00,0,0.00,0.00
837,1621045645,1255,918,0.00,0,0.00,0.00
838,1621045645,1295,918,14819.03,5313,0.00,0.00
839,1621045645,1335,918,18552.47,5201,0.00,0.00
840,1621045645,1378,918,0.00,0,28.60,34.10
841,1621045645,1418,918,0.00,0,0.00,0.00
842,1621045645,1458,918,0.00,0,0.00,0.00
843,1621045645,1498,918,0.00,0,0.00,0.00
844,1621045645,1539,918,0.00,0,0.00,0.00
845,1621045645,1579,918,0.00,0,0.00,0.00
846,1621045645,1619,918,0.00,0,0.00,0.00
847,1621045645,1659,918,0.00,0,0.00,0.00
848,1621045645,1702,918,0.00,0,32.50,31.20
849,1621045645,1742,918,0.00,0,0.00,0.00
850,1621045645,1782,918,0.00,0,0.00,0.00
851,1621045645,1822,918,0.00,0,0.00,0.00
852,1621045645,1863,918,0.00,0,0.00,0.00
853,1621045645,1903,918,0.00,0,0.00,0.00
854,1621045645,1943,918,0.00,0,0.00,0.00
855,1621045645,1983,918,0.00,0,0.00,0.00
856,1621045645,2026,918,0.00,0,35.60,28.80
857,1621045645,2066,918,0.00,0,0.00,0.00
858,1621045645,2106,918,0.00,0,0.00,0.00
859,1621045645,2146,918,0.00,0,0.00,0.00
860,1621045645,2187,918,0.00,0,0.00,0.00
861,1621045645,2227,918,0.00,0,0.00,0.00
862,1621045645,2267,918,0.00,0,0.00,0.00
863,1621045645,2307,918,0.00,0,0.00,0.00
864,1621045645,2349,918,0.00,0,37.80,27.20
865,1621045645,2390,918,0.00,0,0.00,0.00
866,1621045645,2430,918,0.00,0,0.00,0.00
867,1621045645,2470,918,0.00,0,0.00,0.00
868,1621045645,2510,918,0.00,0,0.00,0.00
869,1621045645,2551,918,0.00,0,0.00,0.00
870,1621045645,2591,918,0.00,0,0.00,0.00
871,1621045645,2631,918,0.00,0,0.00,0.00
872,1621045645,2673,917,0.00,0,38.70,26.40
873,1621045645,2714,918,0.00,0,0.00,0.00
874,1621045645,2754,917,0.00,0,0.00,0.00
875,1621045645,2794,918,0.00,0,0.00,0.00
876,1621045645,2834,918,0.00,0,0.00,0.00
877,1621045645,2875,917,0.00,0,0.00,0.00
878,1621045645,2915,917,0.00,0,0.00,0.00
879,1621045645,2955,917,0.00,0,0.00,0.00
880,1621045645,2997,916,0.00,0,39.10,26.80
881,1621045645,3038,917,0.00,0,0.00,0.00
882,1621045645,3078,917,12051.51,4876,0.00,0.00
883,1621045645,3118,917,8335.64,5018,0.00,0.00
884,1621045645,3158,917,9080.93,4964,0.00,0.00
885,1621045645,3199,916,0.00,0,0.00,0.00
886,1621045645,3239,916,9840.69,4981,0.00,0.00
887,1621045645,3279,916,10533.54,4969,0.00,0.00
888,1621045645,3321,916,0.00,0,37.90,26.90
889,1621045645,3362,916,0.00,0,0.00,0.00
890,1621045645,3402,916,0.00,0,0.00,0.00
891,1621045645,3442,916,0.00,0,0.00,0.00
892,1621045645,3482,916,13953.10,4679,0.00,0.00
893,1621045645,3522,916,0.00,0,0.00,0.00
894,1621045645,3563,916,0.00,0,0.00,0.00
895,1621045645,3603,916,0.00,0,0.00,0.00
896,1621045645,3645,916,0.00,0,38.00,27.20
897,1621045645,3685,916,0.00,0,0.00,0.00
898,1621045645,3726,916,0.00,0,0.00,0.00
899,1621045645,3766,916,0.00,0,0.00,0.00
900,1621045645,3806,916,0.00,0,0.00,0.00
901,1621045645,3846,915,0.00,0,0.00,0.00
902,1621045645,3887,915,0.00,0,0.00,0.00
903,1621045645,3927,915,0.00,0,0.00,0.00
904,1621045645,3969,915,0.00,0,38.10,27.10
905,1621045645,4009,915,0.00,0,0.00,0.00
906,1621045645,4050,915,0.00,0,0.00,0.00
907,1621045645,4090,915,0.00,0,0.00,0.00
908,1621045645,4130,915,16609.80,4358,0.00,0.00
909,1621045645,4170,915,15673.60,4530,0.00,0.00
910,1621045645,4211,915,0.00,0,0.00,0.00
911,1621045645,4251,915,0.00,0,0.00,0.00
912,1621045645,4293,915,0.00,0,37.70,27.20
913,1621045645,4333,915,0.00,0,0.00,0.00
914,1621045645,4374,915,0.00,0,0.00,0.00
915,1621045645,4414,915,0.00,0,0.00,0.00
916,1621045645,4454,915,0.00,0,0.00,0.00
917,1621045645,4494,915,16609.02,4609,0.00,0.00
918,1621045645,4535,914,14767.62,4684,0.00,0.00
919,1621045645,4575,914,14169.06,4684,0.00,0.00
920,1621045645,4617,834,13946.38,4613,38.20,27.20
921,1621045645,4675,834,13513.93,4638,0.00,0.00
922,1621045645,4737,833,13481.90,4614,0.00,0.00
923,1621045645,4801,833,13762.71,4602,0.00,0.00
924,1621050460,40,914,13628.63,4597,0.00,0.00
925,1621050460,80,914,13914.35,4589,0.00,0.00
926,1621050460,120,921,9446.73,4832,0.00,0.00
927,1621050460,160,925,11944.56,4603,0.00,0.00
928,1621050460,203,924,12507.98,4646,39.10,26.90
929,1621050460,243,925,15494.32,4569,0.00,0.00
930,1621050460,283,925,15325.11,4595,0.00,0.00
931,1621050460,323,926,14729.65,4536,0.00,0.00
932,1621050460,364,926,14764.78,4504,0.00,0.00
933,1621050460,404,922,10957.98,4668,0.00,0.00
934,1621050460,444,922,14836.60,4524,0.00,0.00
935,1621050460,484,922,14506.19,4528,0.00,0.00
936,1621050460,527,922,10619.57,4752,39.30,26.10
937,1621050460,567,922,6562.18,5153,0.00,0.00
938,1621050460,607,922,7583.63,4957,0.00,0.00
939,1621050460,647,921,9508.73,4854,0.00,0.00
940,1621050460,688,921,13042.47,4597,0.00,0.00
941,1621050460,728,921,7714.61,5080,0.00,0.00
942,1621050460,768,921,9503.83,4850,0.00,0.00
943,1621050460,808,921,15830.92,4462,0.00,0.00
944,1621050460,851,920,8763.18,4954,37.50,26.40
945,1621050460,891,921,8544.63,4951,0.00,0.00
946,1621050460,931,921,9687.50,4860,0.00,0.00
947,1621050460,971,920,15786.23,4460,0.00,0.00
948,1621050460,1012,920,13925.20,4504,0.00,0.00
949,1621050460,1052,920,11064.93,4649,0.00,0.00
950,1621050460,1092,920,14392.78,4450,0.00,0.00
951,1621050460,1132,920,7347.52,4993,0.00,0.00
952,1621050460,1175,919,8294.05,4910,36.00,27.10
953,1621050460,1215,919,8932.39,4893,0.00,0.00
954,1621050460,1255,919,9250.14,4906,0.00,0.00
955,1621050460,1295,919,14384.77,4501,0.00,0.00
956,1621050460,1336,919,11727.30,4743,0.00,0.00
957,1621050460,1376,919,16312.97,4451,0.00,0.00
958,1621050460,1416,919,16861.93,4452,0.00,0.00
959,1621050460,1456,919,11215.02,4826,0.00,0.00
960,1621050460,1498,919,16482.18,4428,35.40,27.20
961,1621050460,1539,919,9245.23,4902,0.00,0.00
962,1621050460,1579,919,15682.38,4420,0.00,0.00
963,1621050460,1619,919,15530.74,4429,0.00,0.00
964,1621050460,1659,918,15486.05,4427,0.00,0.00
965,1621050460,1700,919,15056.70,4393,0.00,0.00
966,1621050460,1740,918,13923.39,4441,0.00,0.00
967,1621050460,1780,918,13195.67,4430,0.00,0.00
968,1621050460,1822,918,13583.43,4407,35.80,27.10
969,1621050460,1863,918,14279.38,4374,0.00,0.00
970,1621050460,1903,918,8892.61,4896,0.00,0.00
971,1621050460,1943,918,14711.82,4356,0.00,0.00
972,1621050460,1983,918,14806.12,4366,0.00,0.00
973,1621050460,2024,918,9904.50,4724,0.00,0.00
974,1621050460,2064,918,14716.73,4362,0.00,0.00
975,1621050460,2104,918,14699.17,4377,0.00,0.00
976,1621050460,2146,918,9676.13,4709,35.70,27.00
977,1621050460,2187,918,8137.50,4936,0.00,0.00
978,1621050460,2227,918,8075.24,4971,0.00,0.00
979,1621050460,2267,918,11773.54,4563,0.00,0.00
980,1621050460,2307,918,14431.02,4365,0.00,0.00
981,1621050460,2348,918,14654.47,4375,0.00,0.00
982,1621050460,2388,917,11194.10,4649,0.00,0.00
983,1621050460,2428,917,15497.16,4332,0.00,0.00
984,1621050460,2470,917,11166.97,4624,35.10,27.40
985,1621050460,2511,917,9717.73,4799,0.00,0.00
986,1621050460,2551,917,15570.78,4406,0.00,0.00
987,1621050460,2591,917,15891.37,4394,0.00,0.00
988,1621050460,2631,916,15146.08,4397,0.00,0.00
989,1621050460,2672,917,14743.86,4379,0.00,0.00
990,1621050460,2712,916,14284.28,4380,0.00,0.00
991,1621050460,2752,916,13658.60,4349,0.00,0.00
992,1621050460,2794,916,13492.49,4317,35.90,27.40
993,1621050460,2834,916,13977.64,4255,0.00,0.00
994,1621050460,2875,916,8372.07,4738,0.00,0.00
995,1621050460,2915,916,8180.64,4767,0.00,0.00
996,1621050460,2955,916,8627.56,4787,0.00,0.00
997,1621050460,2995,916,8324.27,4839,0.00,0.00
998,1621050460,3036,916,7891.82,4897,0.00,0.00
999,1621050460,3076,916,7681.02,4849,0.00,0.00
1000,1621050460,3118,915,10651.34,4500,34.80,27.10
1001,1621050460,3158,916,11312.16,4492,0.00,0.00
1002,1621050460,3199,916,11259.46,4555,0.00,0.00
1003,1621050460,3239,916,9591.40,4756,0.00,0.00
1004,1621050460,3279,916,8841.20,4785,0.00,0.00
1005,1621050460,3319,915,8814.07,4752,0.00,0.00
1006,1621050460,3360,915,8995.94,4663,0.00,0.00
1007,1621050460,3400,915,9018.42,4642,0.00,0.00
1008,1621050460,3442,915,9269.00,4684,33.10,28.40
1009,1621050460,3482,915,9956.94,4688,0.00,0.00
1010,1621050460,3523,915,16611.09,4259,0.00,0.00
1011,1621050460,3563,915,12718.27,4475,0.00,0.00
1012,1621050460,3603,915,9755.70,4701,0.00,0.00
1013,1621050460,3643,915,9505.12,4661,0.00,0.00
1014,1621050460,3684,915,8786.95,4720,0.00,0.00
1015,1621050460,3724,914,8456.54,4735,0.00,0.00
1016,1621050460,3766,914,8233.08,4724,31.70,29.50
1017,1621050460,3806,914,8215.52,4757,0.00,0.00
1018,1621050460,3847,914,8272.87,4720,0.00,0.00
1019,1621050460,3887,914,8308.00,4656,0.00,0.00
1020,1621050460,3927,914,9316.79,4595,0.00,0.00
1021,1621050460,3967,914,8670.44,4683,0.00,0.00
1022,1621050460,4008,914,8563.49,4709,0.00,0.00
1023,1621050460,4048,914,8233.08,4724,0.00,0.00
1024,1621050460,4090,913,7711.25,4773,30.40,30.70
1025,1621050460,4130,913,7348.81,4747,0.00,0.00
1026,1621050460,4171,914,7068.00,4777,0.00,0.00
1027,1621050460,4211,832,7023.31,4775,0.00,0.00
1028,1621054679,40,916,6826.97,4804,0.00,0.00
1029,1621054679,80,918,6809.41,4844,0.00,0.00
1030,1621054679,120,919,6752.06,4889,0.00,0.00
1031,1621054679,161,921,7077.56,4856,0.00,0.00
1032,1621054679,203,921,7559.61,4802,29.40,32.00
1033,1621054679,243,924,9898.04,4587,0.00,0.00
1034,1621054679,283,924,8083.25,4864,0.00,0.00
1035,1621054679,323,919,8199.76,4903,0.00,0.00
1036,1621054679,364,919,8316.27,4942,0.00,0.00
1037,1621054679,404,919,8525.26,4875,0.00,0.00
1038,1621054679,444,918,8913.02,4820,0.00,0.00
1039,1621054679,484,918,9591.40,4756,0.00,0.00
1040,1621054679,527,918,9283.47,4748,28.90,32.70
1041,1621054679,567,918,12962.39,4405,0.00,0.00
1042,1621054679,607,918,13462.01,4377,0.00,0.00
1043,1621054679,647,918,12959.29,4467,0.00,0.00
